job_id,job_title,field,industry,experience_level,education_required,required_skills,preferred_skills,job_type,location,salary_min,salary_max,remote_option,description
JOB_00922,NLP Engineer,NLP,Real Estate,Lead,Any,Negotiation;ETL;Vite;ELK Stack;JavaScript,Docker;Authentication;SSL/TLS,Contract,"San Francisco, USA",52500,105000,On-site,Seeking NLP Engineer with skills: Negotiation;ETL;Vite;ELK Stack
JOB_00923,CTO,CTO,Media,Junior,Master,Logging;Cloud Architecture;Deep Learning;Feature Engineering;FastAPI,Stream Processing;Data Science;Microservices,Contract,"Manchester, UK",5000,12500,Remote,Seeking CTO with skills: Logging;Cloud Architecture;Dee
JOB_00924,Solutions Engineer,Solutions,Fintech,Lead,Bachelor,Computer Vision;ELK Stack;Jenkins;Apache Spark;Session Management,API Gateway;Hive;Responsive Design,Contract,"Sydney, Australia",15000,30000,On-site,Seeking Solutions Engineer with skills: Computer Vision;ELK Stack;Jenk
JOB_00925,Frontend Engineer,Frontend,Media,Senior,Bachelor,Performance Optimization;Deep Learning;Scikit-learn;Looker;Hyperparameter Tuning,Project Management;Keras;Material UI,Hybrid,"Multan, Pakistan",10000,20000,Remote,Seeking Frontend Engineer with skills: Performance Optimization;Deep 
JOB_00926,Big Data Engineer,Big,Media,Junior,Master,Svelte;Security Compliance;Terraform;Load Balancing;Container Orchestration,Deep Learning;Azure;Incident Response,Contract,"Dubai, UAE",2000,5000,Remote,Seeking Big Data Engineer with skills: Svelte;Security Compliance;Ter
JOB_00927,QA Engineer,QA,Telecommunications,Lead,Any,Configuration Management;API Gateway;Model Evaluation;HTML/CSS;Big Data,Power BI;PyTorch;Service Mesh,Hybrid,"Los Angeles, USA",52500,105000,Hybrid,Seeking QA Engineer with skills: Configuration Management;API G
JOB_00928,Data Engineer,Data,Energy,Junior,Any,Prometheus;Configuration Management;Critical Thinking;Statistics;Vue.js,Feature Engineering;Project Management;BERT,Hybrid,"Berlin, Germany",5000,12500,Hybrid,Seeking Data Engineer with skills: Prometheus;Configuration Manag
JOB_00929,AI/ML Architect,AI/ML,Retail,Mid-level,Master,Computer Vision;JavaScript;React;MongoDB;Data Visualization,Infrastructure Automation;Django;TypeScript,Contract,"New York, USA",17500,35000,Hybrid,Seeking AI/ML Architect with skills: Computer Vision;JavaScript;Rea
JOB_00930,Senior Data Scientist,Senior,EdTech,Lead,Any,GitLab CI;Data Visualization;Python;Vulnerability Assessment;Message Queues,RESTful APIs;Security Architecture;Linux,Full-time,"Miami, USA",52500,105000,On-site,Seeking Senior Data Scientist with skills: GitLab CI;Data Visualization;P
JOB_00931,Security Engineer,Security,Travel,Mid-level,Any,Web Accessibility;Critical Thinking;Neural Networks;Negotiation;Jenkins,React Testing Library;Penetration Testing;Configuration Management,Hybrid,"Miami, USA",17500,35000,Remote,Seeking Security Engineer with skills: Web Accessibility;Critical Thi
JOB_00932,Node.js Developer,Node.js,Logistics,Mid-level,Master,Django;TypeScript;Message Queues;Adaptability;Infrastructure Automation,Keras;Cloud Architecture;OAuth,Full-time,"Austin, USA",17500,35000,Remote,Seeking Node.js Developer with skills: Django;TypeScript;Message Queu
JOB_00933,Data Scientist,Data,Technology,Senior,Any,Hadoop;Probability;Data Visualization;RESTful APIs;Monitoring Tools,ETL;Cloud Architecture;Material UI,Full-time,"Austin, USA",35000,70000,Remote,Seeking Data Scientist with skills: Hadoop;Probability;Data Visual
JOB_00934,Site Reliability Engineer,Site,Fintech,Mid-level,Any,Keras;SSL/TLS;React Testing Library;Jest;Application Security,Nuxt.js;Deep Learning;Azure,Contract,"Lahore, Pakistan",5000,10000,Remote,Seeking Site Reliability Engineer with skills: Keras;SSL/TLS;React Testing Li
JOB_00935,ML Ops Engineer,ML,Real Estate,Senior,Master,Kafka;Infrastructure as Code;JavaScript;Message Queues;JWT,RESTful APIs;ELK Stack;Keras,Contract,"Mumbai, India",10000,20000,Remote,Seeking ML Ops Engineer with skills: Kafka;Infrastructure as Code;J
JOB_00936,Penetration Tester,Penetration,Retail,Mid-level,Any,Tableau;Reinforcement Learning;Data Visualization;Vulnerability Assessment;Data Pipeline,Power BI;Stream Processing;FastAPI,Hybrid,"Karachi, Pakistan",5000,10000,Remote,Seeking Penetration Tester with skills: Tableau;Reinforcement Learning
JOB_00937,Games Engineer,Games,Travel,Junior,Any,Next.js;Reinforcement Learning;ETL;Mentoring;Elasticsearch,Cloud Architecture;Negotiation;GDPR,Hybrid,"Amsterdam, Netherlands",2000,5000,Hybrid,Seeking Games Engineer with skills: Next.js;Reinforcement Learning
JOB_00938,TypeScript Developer,TypeScript,Real Estate,Lead,Bachelor,Database Management;Load Balancing;Vite;Network Security;Reinforcement Learning,FastAPI;React;Session Management,Hybrid,"Berlin, Germany",37500,75000,Hybrid,Seeking TypeScript Developer with skills: Database Management;Load Balan
JOB_00939,NLP Engineer,NLP,Logistics,Mid-level,Master,JWT;Firewalls;AWS;Transformers;Machine Learning,TensorFlow;ISO 27001;Big Data,Contract,"Islamabad, Pakistan",5000,10000,On-site,Seeking NLP Engineer with skills: JWT;Firewalls;AWS;Transformers
JOB_00940,Machine Learning Engineer,Machine,Real Estate,Junior,Master,Configuration Management;Django;Express;Python Scripting;BERT,Database Management;Docker;Vue.js,Full-time,"Rawalpindi, Pakistan",2000,5000,Remote,Seeking Machine Learning Engineer with skills: Configuration Management;Djang
JOB_00941,Analytics Engineer,Analytics,InsurTech,Mid-level,Bachelor,Terraform;Reinforcement Learning;Time Management;Material UI;Service Mesh,Linux;Container Orchestration;Django,Hybrid,"Islamabad, Pakistan",5000,10000,Hybrid,Seeking Analytics Engineer with skills: Terraform;Reinforcement Learni
JOB_00942,Games Engineer,Games,Gaming,Junior,Any,ETL;Express;Apache Flink;Auto Scaling;AWS,Jenkins;Terraform;Keras,Contract,"Los Angeles, USA",7000,17500,Remote,Seeking Games Engineer with skills: ETL;Express;Apache Flink;Auto 
JOB_00943,Engineering Manager,Engineering,Technology,Senior,Master,API Gateway;Authentication;Responsive Design;Python;Next.js,Linux;Apache Spark;Cost Optimization,Contract,"Toronto, Canada",25000,50000,On-site,Seeking Engineering Manager with skills: API Gateway;Authentication;Res
JOB_00944,Test Architect,Test,Gaming,Mid-level,Any,Network Security;Python;Reinforcement Learning;Critical Thinking;Vite,OWASP;PyTorch;Agile/Scrum,Hybrid,"New York, USA",17500,35000,On-site,Seeking Test Architect with skills: Network Security;Python;Reinfo
JOB_00945,Senior Backend Engineer,Senior,Fintech,Senior,Any,Prometheus;Model Evaluation;Firewalls;Monitoring Tools;Reinforcement Learning,Mentoring;ETL;Computer Vision,Contract,"Sydney, Australia",10000,20000,On-site,Seeking Senior Backend Engineer with skills: Prometheus;Model Evaluation;Fi
JOB_00946,Data Engineer,Data,Fintech,Junior,Any,GitLab CI;Jest;Statistics;ISO 27001;Apache Flink,Neural Networks;Redux;Elasticsearch,Hybrid,"Manchester, UK",5000,12500,On-site,Seeking Data Engineer with skills: GitLab CI;Jest;Statistics;ISO 
JOB_00947,Data Engineer,Data,Healthcare,Senior,Any,Neural Networks;Penetration Testing;Monitoring Tools;Threat Modeling;HTML/CSS,Threat Modeling;Security Architecture;Auto Scaling,Full-time,"Peshawar, Pakistan",10000,20000,On-site,Seeking Data Engineer with skills: Neural Networks;Penetration Te
JOB_00948,Data Architect,Data,Energy,Senior,Any,Redux;Data Visualization;Database Management;Tableau;Leadership,ELK Stack;Security Architecture;HTML/CSS,Full-time,"Karachi, Pakistan",10000,20000,Remote,Seeking Data Architect with skills: Redux;Data Visualization;Datab
JOB_00949,Big Data Engineer,Big,Energy,Senior,Any,AWS;OAuth;Model Evaluation;Message Queues;Google Cloud Platform,Leadership;SQL;Material UI,Hybrid,"Boston, USA",35000,70000,Hybrid,Seeking Big Data Engineer with skills: AWS;OAuth;Model Evaluation;Mes
JOB_00950,Kubernetes Engineer,Kubernetes,Manufacturing,Junior,Bachelor,GraphQL;FastAPI;Node.js;Load Balancing;Performance Optimization,Go;Probability;Service Mesh,Hybrid,"Peshawar, Pakistan",2000,5000,Remote,Seeking Kubernetes Engineer with skills: GraphQL;FastAPI;Node.js;Load B
JOB_00951,Senior QA Engineer,Senior,SaaS,Junior,Master,ELK Stack;Database Management;SQL;GraphQL;Cryptography,Cryptography;Deep Learning;CI/CD,Hybrid,Hong Kong,2000,5000,Hybrid,Seeking Senior QA Engineer with skills: ELK Stack;Database Management;
JOB_00952,Senior Machine Learning Engineer,Senior,Gaming,Mid-level,Bachelor,Transformers;JWT;Bash;Monitoring;Problem Solving,Session Management;Big Data;Responsive Design,Full-time,"Bangkok, Thailand",5000,10000,On-site,Seeking Senior Machine Learning Engineer with skills: Transformers;JWT;Bash;Monitori
JOB_00953,Software Architect,Software,Logistics,Senior,Any,Container Orchestration;TypeScript;Communication;Grafana;BERT,Presto;Google Cloud Platform;GPT,Full-time,"Boston, USA",35000,70000,On-site,Seeking Software Architect with skills: Container Orchestration;TypeSc
JOB_00954,Solutions Engineer,Solutions,EdTech,Senior,Master,Firewalls;AWS;GPT;Scikit-learn;Cryptography,Cost Optimization;Responsive Design;Jest,Full-time,Hong Kong,10000,20000,On-site,Seeking Solutions Engineer with skills: Firewalls;AWS;GPT;Scikit-learn
JOB_00955,Solutions Engineer,Solutions,E-commerce,Mid-level,Any,Configuration Management;Reinforcement Learning;JavaScript;Azure;MySQL,Data Visualization;Probability;Terraform,Contract,"Sydney, Australia",5000,10000,Hybrid,Seeking Solutions Engineer with skills: Configuration Management;Reinf
JOB_00956,Senior Data Scientist,Senior,EdTech,Junior,Master,Python;SQL;Cloud Security;Data Science;Scikit-learn,Big Data;Security Compliance;Data Science,Full-time,"Denver, USA",7000,17500,Hybrid,Seeking Senior Data Scientist with skills: Python;SQL;Cloud Security;Data
JOB_00957,QA Engineer,QA,Finance,Junior,Any,Hyperparameter Tuning;Vulnerability Assessment;Python;Power BI;Python,Bootstrap;Mentoring;Presto,Full-time,"New York, USA",7000,17500,Hybrid,Seeking QA Engineer with skills: Hyperparameter Tuning;Vulnerab
JOB_00958,Data Scientist,Data,Transportation,Lead,Master,JavaScript;LLM;Django;Team Collaboration;React,Statistics;Material UI;Angular,Full-time,"Faisalabad, Pakistan",15000,30000,Hybrid,Seeking Data Scientist with skills: JavaScript;LLM;Django;Team Col
JOB_00959,Data Architect,Data,SaaS,Mid-level,Any,Elasticsearch;Firewalls;FastAPI;Google Cloud Platform;Configuration Management,Jenkins;FastAPI;Negotiation,Contract,"London, UK",12500,25000,On-site,Seeking Data Architect with skills: Elasticsearch;Firewalls;FastAP
JOB_00960,Data Architect,Data,Education,Senior,Any,Critical Thinking;Python;Hyperparameter Tuning;Negotiation;Monitoring Tools,Incident Response;BERT;Elasticsearch,Full-time,"Denver, USA",35000,70000,Hybrid,Seeking Data Architect with skills: Critical Thinking;Python;Hyper
JOB_00961,Machine Learning Engineer,Machine,Travel,Lead,Any,Hive;Cryptography;Big Data;Database Management;Tailwind CSS,Scikit-learn;GitLab CI;Message Queues,Full-time,"Austin, USA",52500,105000,On-site,Seeking Machine Learning Engineer with skills: Hive;Cryptography;Big Data;Dat
JOB_00962,Software Architect,Software,Gaming,Mid-level,Master,Scikit-learn;Service Mesh;Authentication;Auto Scaling;Cryptography,Container Orchestration;Hive;Incident Response,Hybrid,"Islamabad, Pakistan",5000,10000,On-site,Seeking Software Architect with skills: Scikit-learn;Service Mesh;Auth
JOB_00963,Frontend Engineer,Frontend,Gaming,Junior,Master,Agile/Scrum;Observability;Kubernetes;Critical Thinking;Database Management,Model Evaluation;Grafana;TypeScript,Hybrid,"Tokyo, Japan",2000,5000,Hybrid,Seeking Frontend Engineer with skills: Agile/Scrum;Observability;Kube
JOB_00964,Senior Backend Engineer,Senior,Retail,Senior,Master,ELK Stack;Network Security;OAuth;Nuxt.js;TypeScript,ISO 27001;JavaScript;Zustand,Full-time,"Multan, Pakistan",10000,20000,Hybrid,Seeking Senior Backend Engineer with skills: ELK Stack;Network Security;OAu
JOB_00965,Games Engineer,Games,InsurTech,Junior,Master,CI/CD;Neural Networks;HTML/CSS;Firewalls;Cloud Security,Agile/Scrum;Probability;BERT,Contract,"Mumbai, India",2000,5000,On-site,Seeking Games Engineer with skills: CI/CD;Neural Networks;HTML/CSS
JOB_00966,Full Stack Developer,Full,Energy,Senior,Master,OWASP;Data Science;Azure;Cost Optimization;SSL/TLS,Communication;PyTorch;Vulnerability Assessment,Contract,"Miami, USA",35000,70000,Hybrid,Seeking Full Stack Developer with skills: OWASP;Data Science;Azure;Cost 
JOB_00967,Games Engineer,Games,Gaming,Senior,Master,Critical Thinking;Apache Spark;DevOps;Django;Cost Optimization,Apache Flink;Vue.js;Feature Engineering,Full-time,"Islamabad, Pakistan",10000,20000,Hybrid,Seeking Games Engineer with skills: Critical Thinking;Apache Spark
JOB_00968,Test Architect,Test,Manufacturing,Lead,Bachelor,Java;LLM;ETL;Logging;Elasticsearch,OWASP;Security Compliance;GPT,Hybrid,"Dubai, UAE",15000,30000,Hybrid,Seeking Test Architect with skills: Java;LLM;ETL;Logging;Elasticse
JOB_00969,Computer Vision Engineer,Computer,Telecommunications,Junior,Any,Svelte;Next.js;Presto;TensorFlow;Data Science,Service Mesh;Redis;Cost Optimization,Full-time,"Vancouver, Canada",5000,12500,Remote,Seeking Computer Vision Engineer with skills: Svelte;Next.js;Presto;TensorFl
JOB_00970,Director of Engineering,Director,Telecommunications,Senior,Any,Java;Model Evaluation;Prometheus;Next.js;Network Security,Hive;Vue.js;Tableau,Full-time,"Faisalabad, Pakistan",10000,20000,Hybrid,Seeking Director of Engineering with skills: Java;Model Evaluation;Promethe
JOB_00971,Technical Lead,Technical,Finance,Junior,Bachelor,ELK Stack;Apache Flink;API Gateway;Cloud Architecture;Problem Solving,Service Mesh;Feature Engineering;Cloud Security,Full-time,"Denver, USA",7000,17500,Remote,Seeking Technical Lead with skills: ELK Stack;Apache Flink;API Gat
JOB_00972,AI Research Scientist,AI,E-commerce,Mid-level,Master,FastAPI;Adaptability;Monitoring Tools;Mentoring;Bootstrap,Neural Networks;Redis;Data Visualization,Hybrid,"Quetta, Pakistan",5000,10000,On-site,Seeking AI Research Scientist with skills: FastAPI;Adaptability;Monitorin
JOB_00973,Python Developer,Python,InsurTech,Lead,Bachelor,Scikit-learn;API Gateway;Deep Learning;Python;Hyperparameter Tuning,Hadoop;Web Accessibility;Feature Engineering,Full-time,"Mumbai, India",15000,30000,On-site,Seeking Python Developer with skills: Scikit-learn;API Gateway;Deep 
JOB_00974,VP of Engineering,VP,InsurTech,Lead,Bachelor,React Testing Library;Vite;JWT;Security Architecture;Authentication,Express;Webpack;Elasticsearch,Contract,"Faisalabad, Pakistan",15000,30000,On-site,Seeking VP of Engineering with skills: React Testing Library;Vite;JWT
JOB_00975,Software Architect,Software,Energy,Junior,Master,Jest;Zustand;Redis;Jenkins;Power BI,Python Scripting;JavaScript;Negotiation,Full-time,"Toronto, Canada",5000,12500,Remote,Seeking Software Architect with skills: Jest;Zustand;Redis;Jenkins;Pow
JOB_00976,Software Architect,Software,Fintech,Senior,Any,Incident Response;ETL;SOC 2;Negotiation;BERT,SOC 2;Computer Vision;Python Scripting,Full-time,"Toronto, Canada",25000,50000,Hybrid,Seeking Software Architect with skills: Incident Response;ETL;SOC 2;Ne
JOB_00977,Incident Response Engineer,Incident,Transportation,Senior,Any,Tableau;Python;GraphQL;Hadoop;Agile/Scrum,Express;Go;Neural Networks,Full-time,"San Francisco, USA",35000,70000,Hybrid,Seeking Incident Response Engineer with skills: Tableau;Python;GraphQL;Hadoop;
JOB_00978,Engineering Manager,Engineering,Education,Lead,Master,Infrastructure as Code;Stream Processing;Redis;NLP;Monitoring,Data Warehouse;Container Orchestration;SOC 2,Hybrid,"London, UK",37500,75000,On-site,Seeking Engineering Manager with skills: Infrastructure as Code;Stream 
JOB_00979,Senior DevOps Engineer,Senior,Fintech,Junior,Master,Vue.js;TypeScript;Model Evaluation;TensorFlow;Kafka,Security Architecture;Azure;Agile/Scrum,Hybrid,"San Francisco, USA",7000,17500,Hybrid,Seeking Senior DevOps Engineer with skills: Vue.js;TypeScript;Model Evalua
JOB_00980,Data Engineer,Data,Fintech,Mid-level,Bachelor,Computer Vision;Load Balancing;GitHub Actions;Problem Solving;Agile/Scrum,Observability;SOC 2;Data Visualization,Full-time,"New York, USA",17500,35000,Hybrid,Seeking Data Engineer with skills: Computer Vision;Load Balancing
JOB_00981,Systems Engineer,Systems,Media,Mid-level,Master,Team Collaboration;DevOps;JavaScript;Cloud Security;Apache Spark,Session Management;React Testing Library;NLP,Full-time,"Mumbai, India",5000,10000,On-site,Seeking Systems Engineer with skills: Team Collaboration;DevOps;Java
JOB_00982,Frontend Engineer,Frontend,Real Estate,Mid-level,Master,GitHub Actions;Data Science;Agile/Scrum;Node.js;Session Management,Hyperparameter Tuning;Vite;Reinforcement Learning,Contract,"Tokyo, Japan",5000,10000,On-site,Seeking Frontend Engineer with skills: GitHub Actions;Data Science;Ag
JOB_00983,Senior Data Scientist,Senior,Travel,Senior,Any,Scikit-learn;Project Management;Cloud Security;Terraform;Authorization,Infrastructure as Code;Authorization;Angular,Contract,"Karachi, Pakistan",10000,20000,Remote,Seeking Senior Data Scientist with skills: Scikit-learn;Project Managemen
JOB_00984,Analytics Engineer,Analytics,Transportation,Junior,Any,Vue.js;Terraform;Monitoring;Network Security;Bootstrap,Database Management;MySQL;Java,Contract,"Rawalpindi, Pakistan",2000,5000,Remote,Seeking Analytics Engineer with skills: Vue.js;Terraform;Monitoring;Ne
JOB_00985,Mobile Engineer,Mobile,Transportation,Junior,Master,Cryptography;ISO 27001;JWT;Service Mesh;Responsive Design,TypeScript;Docker;Reinforcement Learning,Contract,"Seattle, USA",7000,17500,Hybrid,Seeking Mobile Engineer with skills: Cryptography;ISO 27001;JWT;Ser
JOB_00986,Senior Security Engineer,Senior,SaaS,Junior,Any,Vulnerability Assessment;Service Mesh;Monitoring;Kafka;Infrastructure as Code,Kafka;Cloud Architecture;TensorFlow,Contract,"Los Angeles, USA",7000,17500,Remote,Seeking Senior Security Engineer with skills: Vulnerability Assessment;Servi
JOB_00987,React Developer,React,Education,Mid-level,Bachelor,Nuxt.js;Reinforcement Learning;Vite;Node.js;TensorFlow,Rust;PyTorch;Model Evaluation,Full-time,"Denver, USA",17500,35000,Remote,Seeking React Developer with skills: Nuxt.js;Reinforcement Learning
JOB_00988,Test Architect,Test,Media,Junior,Bachelor,GitHub Actions;Auto Scaling;PyTorch;Team Collaboration;HTML/CSS,Auto Scaling;Redux;FastAPI,Contract,"Berlin, Germany",5000,12500,Hybrid,Seeking Test Architect with skills: GitHub Actions;Auto Scaling;Py
